packetDelay:vector DNP3NetworkTopology.distAuto (#0 - HeavyTraffic-0-20260310-05:38:12-33244),
7.323332692308,2.32333269230799998
7.357207692308,2.357207692308000077
7.391082692308,2.39108269230800018
7.424957692308,2.42495769230799939
7.458832692308,2.458832692307999487
7.492707692308,2.49270769230799959
7.526582692308,2.526582692307999687
7.560457692308,2.560457692307999787
7.594332692308,2.594332692307999887
7.628207692308,2.628207692307999987
7.662082692308,2.662082692308000087
7.695957692308,2.69595769230800019
7.729832692308,2.7298326923079994
7.763707692308,2.763707692307999495
7.797582692308,2.797582692307999597
7.831457692308,2.831457692307999695
7.865332692308,0.865332692308000025
7.899207692308,0.899207692307999903
7.933082692308,0.933082692308000001
7.966957692308,0.966957692307999878
8.000832692308,1.000832692307999756
8.034707692308,1.034707692307999856
8.068582692308,1.068582692307999955
8.102457692308,1.102457692308000054
8.136332692308,1.136332692307999709
8.264457692308,0.264457692307999979
8.298332692308,0.298332692307999968
8.332207692308,0.332207692307999956
8.366082692308,0.366082692307999944
8.399957692308,0.399957692307999933
8.433832692308,0.43383269230799992
8.467707692308,0.46770769230800002
8.501582692308,0.501582692308000008
8.535457692308,0.535457692307999885
8.569332692308,0.569332692307999985
8.603207692308,0.603207692307999863
8.637082692308,0.637082692307999961
8.670957692308,0.670957692307999839
8.704832692308,0.704832692307999939
8.738707692308,0.738707692308000037
8.772582692308,0.772582692307999914
8.806457692308,0.806457692308000015
8.840332692308,0.840332692307999892
8.874207692308,0.874207692307999991
8.908082692308,0.908082692307999867
8.941957692308,0.941957692307999968
8.975832692308,0.975832692307999844
9.009707692308,1.009707692307999945
9.137832692308,2.137832692307999762
9.171707692308,2.171707692307999862
9.205582692308,2.205582692307999962
9.239457692308,2.239457692308000062
9.273332692308,2.27333269230800016
9.307207692308,2.30720769230799937
9.341082692308,2.341082692307999467
9.374957692308,2.37495769230799957
9.408832692308,2.408832692307999667
9.442707692308,2.44270769230799977
9.476582692308,2.476582692307999867
9.510457692308,2.510457692307999965
9.544332692308,2.544332692308000065
9.578207692308,2.578207692308000165
9.612082692308,2.612082692307999377
9.645957692308,2.645957692307999475
9.679832692308,2.679832692307999572
9.713707692308,2.713707692307999672
9.747582692308,0.747582692308000003
9.781457692308,0.781457692307999881
9.815332692308,0.815332692307999981
9.849207692308,0.849207692307999857
9.883082692308,0.883082692307999956
9.916957692308,0.916957692307999834
9.950832692308,0.950832692307999935
9.984707692308,0.984707692308000033
10.018582692308,1.018582692307999689
10.052457692308,1.052457692307999789
10.086332692308,1.086332692307999888
10.120207692308,1.120207692307999988
10.154082692308,1.154082692308000085
10.187957692308,1.187957692307999742
10.221832692308,1.22183269230799984
10.255707692308,1.255707692307999938
10.289582692308,1.289582692308000038
10.323457692308,1.323457692307999695
10.357332692308,1.357332692307999795
10.391207692308,1.391207692307999892
10.425082692308,1.425082692307999992
10.458957692308,1.458957692308000091
10.492832692308,1.492832692307999746
10.526707692308,1.526707692307999847
10.654832692308,2.654832692308000107
10.688707692308,2.68870769230800021
10.722582692308,2.722582692307999415
10.756457692308,2.756457692307999515
10.790332692308,0.790332692307999848
10.824207692308,0.824207692307999945
10.858082692308,0.858082692308000045
10.891957692308,0.891957692307999923
10.925832692308,0.925832692308000021
10.959707692308,0.9597076923079999
10.993582692308,0.993582692308
11.118082692308,2.118082692307999608
11.151957692308,2.151957692307999707
11.185832692308,0.185832692307999979
11.219707692308,0.219707692307999968
11.253582692308,0.253582692308000012
11.287457692308,0.287457692308
11.321332692308,0.321332692307999988
11.355207692308,0.355207692307999976
11.389082692308,0.389082692307999965
11.422957692308,0.422957692307999953
11.456832692308,0.456832692307999941
11.490707692308,0.490707692307999929
11.524582692308,0.524582692307999918
11.558457692308,0.558457692308000018
11.592332692308,0.592332692307999894
11.626207692308,0.626207692307999993
11.660082692308,0.660082692307999871
11.693957692308,0.69395769230799997
11.727832692308,0.727832692307999848
11.761707692308,0.761707692307999945
11.795582692308,0.795582692308000045
11.829457692308,0.829457692307999923
11.863332692308,0.863332692308000022
11.897207692308,0.8972076923079999
11.931082692308,0.931082692308
11.964957692308,0.964957692307999876
11.998832692308,0.998832692307999978
12.032707692308,1.032707692308000076
12.066582692308,1.066582692307999731
12.198332692308,2.198332692307999981
12.232207692308,2.232207692308000078
12.266082692308,2.266082692308000181
12.299957692308,2.29995769230799939
12.333832692308,2.333832692307999487
12.367707692308,2.36770769230799959
12.401582692308,2.401582692307999687
12.435457692308,2.435457692307999787
12.469332692308,2.469332692307999887
12.503207692308,2.50320769230799999
12.537082692308,2.537082692308000087
12.570957692308,2.57095769230800019
12.604832692308,2.6048326923079994
12.638707692308,2.638707692307999495
12.672582692308,2.672582692307999597
12.706457692308,2.7064576923079997
12.740332692308,2.740332692307999792
12.774207692308,2.774207692307999897
12.808082692308,2.808082692307999992
12.841957692308,2.841957692308000097
12.875832692308,0.875832692307999978
12.909707692308,0.909707692307999856
12.943582692308,0.943582692307999955
12.977457692308,0.977457692307999833
13.011332692308,1.01133269230799971
13.146707692308,0.146707692307999958
13.180582692308,0.180582692308000002
13.214457692308,0.21445769230799999
13.248332692308,0.248332692307999979
13.282207692308,0.282207692308000022
13.316082692308,0.316082692308000011
13.349957692308,0.349957692308
13.383832692308,0.383832692307999988
13.417707692308,0.417707692307999976
13.451582692308,0.451582692307999964
13.485457692308,0.485457692307999953
13.519332692308,0.519332692307999941
13.553207692308,0.55320769230800004
13.587082692308,0.587082692307999917
13.620957692308,0.620957692308000018
13.654832692308,0.654832692307999894
13.688707692308,0.688707692307999993
13.722582692308,0.72258269230799987
13.756457692308,0.75645769230799997
13.790332692308,0.790332692307999848
13.824207692308,0.824207692307999945
13.858082692308,0.858082692308000045
13.891957692308,0.891957692307999923
13.925832692308,0.925832692308000021
13.959707692308,0.9597076923079999
13.993582692308,0.993582692308
14.118082692308,2.118082692307999608
14.151957692308,2.151957692307999707
14.185832692308,2.185832692307999803
14.219707692308,2.219707692307999907
14.253582692308,2.253582692308000001
14.287457692308,2.287457692308000102
14.321332692308,2.321332692308000202
14.355207692308,2.355207692307999415
14.389082692308,2.389082692307999512
14.422957692308,2.422957692307999612
14.456832692308,2.456832692307999712
14.490707692308,2.490707692307999807
14.524582692308,2.524582692307999912
14.558457692308,2.55845769230800001
14.592332692308,2.592332692308000107
14.626207692308,2.62620769230800021
14.660082692308,2.660082692307999417
14.693957692308,2.693957692307999515
14.727832692308,2.72783269230799962
14.761707692308,2.761707692307999717
14.795582692308,2.795582692307999815
14.829457692308,2.829457692307999915
14.863332692308,0.863332692308000022
14.897207692308,0.8972076923079999
14.931082692308,0.931082692308
14.964957692308,0.964957692307999876
14.998832692308,0.998832692307999978
15.032707692308,1.032707692308000076
15.066582692308,1.066582692307999731
15.100457692308,1.100457692307999831
15.134332692308,1.134332692307999931
15.168207692308,1.168207692308000028
15.202082692308,1.202082692307999685
15.235957692308,1.235957692307999782
15.269832692308,1.269832692307999883
15.303707692308,1.303707692307999982
15.337582692308,1.337582692308000082
15.371457692308,1.371457692307999738
15.405332692308,1.405332692307999835
15.439207692308,1.439207692307999937
15.473082692308,1.473082692308000032
15.506957692308,1.506957692307999691
15.540832692308,1.540832692307999788
15.574707692308,1.57470769230799989
15.608582692308,1.608582692307999987
15.642457692308,1.642457692308000087
