packetDelay:vector DNP3NetworkTopology.distAuto (#0 - LightTraffic-0-20260310-06:29:58-35672),
160.807275,0.80727499999999996
160.8349,0.834899999999999972
160.862525,0.862524999999999984
160.89015,0.890149999999999991
160.917775,0.917775000000000003
160.9454,0.945400000000000013
160.973025,0.973025000000000025
161.00065,1.000649999999999813
161.028275,1.028274999999999823
161.0559,1.055899999999999834
161.083525,1.083524999999999844
161.11115,1.111149999999999856
161.138775,1.138774999999999865
161.1664,1.166399999999999876
161.194025,1.194024999999999887
161.22165,1.221649999999999897
161.249275,1.249274999999999903
161.2769,1.276899999999999918
161.304525,1.304524999999999927
161.33215,1.332149999999999938
161.359775,1.359774999999999951
161.3874,1.387399999999999962
161.415025,1.415024999999999975
161.44265,1.442649999999999981
170.089025,0.089024999999999992
170.11665,0.116650000000000003
170.144275,0.144274999999999985
170.1719,0.171899999999999996
170.199525,0.199525000000000007
170.22715,0.227149999999999962
170.254775,0.254774999999999972
170.2824,0.282399999999999982
170.310025,0.310024999999999994
170.33765,0.337650000000000004
170.365275,0.365275000000000014
170.3929,0.392900000000000025
170.420525,0.420524999999999925
170.44815,0.448149999999999935
170.475775,0.475774999999999945
170.5034,0.503399999999999845
170.531025,0.531024999999999856
170.55865,0.558649999999999867
170.586275,0.586274999999999877
170.6139,0.613899999999999887
170.641525,0.641524999999999898
170.66915,0.669149999999999908
170.696775,0.696774999999999918
170.7244,0.724399999999999929
170.752025,0.752024999999999939
170.77965,0.779649999999999948
170.807275,0.80727499999999996
170.8349,0.834899999999999972
170.862525,0.862524999999999984
170.89015,0.890149999999999991
170.917775,0.917775000000000003
170.9454,0.945400000000000013
170.973025,0.973025000000000025
171.00065,1.000649999999999813
171.028275,1.028274999999999823
171.0559,1.055899999999999834
171.083525,1.083524999999999844
171.11115,1.111149999999999856
171.138775,1.138774999999999865
171.1664,1.166399999999999876
171.194025,1.194024999999999887
171.22165,1.221649999999999897
171.249275,1.249274999999999903
171.2769,1.276899999999999918
171.304525,1.304524999999999927
171.33215,1.332149999999999938
171.359775,1.359774999999999951
171.3874,1.387399999999999962
171.415025,1.415024999999999975
171.44265,1.442649999999999981
180.089025,0.089024999999999992
180.11665,0.116650000000000003
180.144275,0.144274999999999985
180.1719,0.171899999999999996
180.199525,0.199525000000000007
180.22715,0.227149999999999962
180.254775,0.254774999999999972
180.2824,0.282399999999999982
180.310025,0.310024999999999994
180.33765,0.337650000000000004
180.365275,0.365275000000000014
180.3929,0.392900000000000025
180.420525,0.420524999999999925
180.44815,0.448149999999999935
180.475775,0.475774999999999945
180.5034,0.503399999999999845
180.531025,0.531024999999999856
180.55865,0.558649999999999867
180.586275,0.586274999999999877
180.6139,0.613899999999999887
180.641525,0.641524999999999898
180.66915,0.669149999999999908
180.696775,0.696774999999999918
180.7244,0.724399999999999929
180.752025,0.752024999999999939
180.77965,0.779649999999999948
180.807275,0.80727499999999996
180.8349,0.834899999999999972
180.862525,0.862524999999999984
180.89015,0.890149999999999991
180.917775,0.917775000000000003
180.9454,0.945400000000000013
180.973025,0.973025000000000025
181.00065,1.000649999999999813
181.028275,1.028274999999999823
181.0559,1.055899999999999834
181.083525,1.083524999999999844
181.11115,1.111149999999999856
181.138775,1.138774999999999865
181.1664,1.166399999999999876
181.194025,1.194024999999999887
181.22165,1.221649999999999897
181.249275,1.249274999999999903
181.2769,1.276899999999999918
181.304525,1.304524999999999927
181.33215,1.332149999999999938
181.359775,1.359774999999999951
181.3874,1.387399999999999962
181.415025,1.415024999999999975
181.44265,1.442649999999999981
190.089025,0.089024999999999992
190.11665,0.116650000000000003
190.144275,0.144274999999999985
190.1719,0.171899999999999996
190.199525,0.199525000000000007
190.22715,0.227149999999999962
190.254775,0.254774999999999972
190.2824,0.282399999999999982
190.310025,0.310024999999999994
190.33765,0.337650000000000004
190.365275,0.365275000000000014
190.3929,0.392900000000000025
190.420525,0.420524999999999925
190.44815,0.448149999999999935
190.475775,0.475774999999999945
190.5034,0.503399999999999845
190.531025,0.531024999999999856
190.55865,0.558649999999999867
190.586275,0.586274999999999877
190.6139,0.613899999999999887
190.641525,0.641524999999999898
190.66915,0.669149999999999908
190.696775,0.696774999999999918
190.7244,0.724399999999999929
190.752025,0.752024999999999939
190.77965,0.779649999999999948
190.807275,0.80727499999999996
190.8349,0.834899999999999972
190.862525,0.862524999999999984
190.89015,0.890149999999999991
190.917775,0.917775000000000003
190.9454,0.945400000000000013
190.973025,0.973025000000000025
191.00065,1.000649999999999813
191.028275,1.028274999999999823
191.0559,1.055899999999999834
191.083525,1.083524999999999844
191.11115,1.111149999999999856
191.138775,1.138774999999999865
191.1664,1.166399999999999876
191.194025,1.194024999999999887
191.22165,1.221649999999999897
191.249275,1.249274999999999903
191.2769,1.276899999999999918
191.304525,1.304524999999999927
191.33215,1.332149999999999938
191.359775,1.359774999999999951
191.3874,1.387399999999999962
191.415025,1.415024999999999975
191.44265,1.442649999999999981
200.089025,0.089024999999999992
200.11665,0.116650000000000003
200.144275,0.144274999999999985
200.1719,0.171899999999999996
200.199525,0.199525000000000007
200.22715,0.227149999999999962
